id,label,date,number
bottoms,numLikes,2024-10-02,476232
bottoms,numFans,2024-10-02,25063
bullet-train,numViews,2024-10-02,1627133
bullet-train,avgRating,2024-10-02,3.55
bullet-train,numReviews,2024-10-02,280289
bullet-train,numRatings,2024-10-02,1265923
bullet-train,numLikes,2024-10-02,528889
bullet-train,numFans,2024-10-02,9868
alien,numViews,2024-10-02,1741077
alien,avgRating,2024-10-02,4.27
alien,numReviews,2024-10-02,194000
alien,numRatings,2024-10-02,1163380
alien,numLikes,2024-10-02,636785
alien,numFans,2024-10-02,40049
the-devil-wears-prada,numViews,2024-10-02,2120631
the-devil-wears-prada,avgRating,2024-10-02,3.79
the-devil-wears-prada,numReviews,2024-10-02,185287
the-devil-wears-prada,numRatings,2024-10-02,1280970
the-devil-wears-prada,numLikes,2024-10-02,651513
the-devil-wears-prada,numFans,2024-10-02,27956
thor-ragnarok,numViews,2024-10-02,2515774
thor-ragnarok,avgRating,2024-10-02,3.72
thor-ragnarok,numReviews,2024-10-02,96552
thor-ragnarok,numRatings,2024-10-02,1528273
thor-ragnarok,numLikes,2024-10-02,791451
thor-ragnarok,numFans,2024-10-02,7058
avatar,numViews,2024-10-02,2745949
avatar,avgRating,2024-10-02,3.6
avatar,numReviews,2024-10-02,123178
avatar,numRatings,2024-10-02,1525068
avatar,numLikes,2024-10-02,615477
avatar,numFans,2024-10-02,16843
no-country-for-old-men,numViews,2024-10-02,1730189
no-country-for-old-men,avgRating,2024-10-02,4.33
no-country-for-old-men,numReviews,2024-10-02,128207
no-country-for-old-men,numRatings,2024-10-02,1198621
no-country-for-old-men,numLikes,2024-10-02,630262
no-country-for-old-men,numFans,2024-10-02,31726
1917,numViews,2024-10-02,1787701
1917,avgRating,2024-10-02,4.11
1917,numReviews,2024-10-02,128086
1917,numRatings,2024-10-02,1269050
1917,numLikes,2024-10-02,629124
1917,numFans,2024-10-02,13308
prisoners,numViews,2024-10-02,1613555
prisoners,avgRating,2024-10-02,4.3
prisoners,numReviews,2024-10-02,163279
prisoners,numRatings,2024-10-02,1203026
prisoners,numLikes,2024-10-02,603660
prisoners,numFans,2024-10-02,31166
2001-a-space-odyssey,numViews,2024-10-02,1394888
2001-a-space-odyssey,avgRating,2024-10-02,4.29
2001-a-space-odyssey,numReviews,2024-10-02,149136
2001-a-space-odyssey,numRatings,2024-10-02,916470
2001-a-space-odyssey,numLikes,2024-10-02,501297
2001-a-space-odyssey,numFans,2024-10-02,46629
the-breakfast-club,numViews,2024-10-02,2144976
the-breakfast-club,avgRating,2024-10-02,3.76
the-breakfast-club,numReviews,2024-10-02,112323
the-breakfast-club,numRatings,2024-10-02,1235114
the-breakfast-club,numLikes,2024-10-02,681295
the-breakfast-club,numFans,2024-10-02,22477
memento,numViews,2024-10-02,1661601
memento,avgRating,2024-10-02,4.17
memento,numReviews,2024-10-02,124648
memento,numRatings,2024-10-02,1093689
memento,numLikes,2024-10-02,548573
memento,numFans,2024-10-02,21794
the-avengers-2012,numViews,2024-10-02,2792786
the-avengers-2012,avgRating,2024-10-02,3.66
the-avengers-2012,numReviews,2024-10-02,75121
the-avengers-2012,numRatings,2024-10-02,1508869
the-avengers-2012,numLikes,2024-10-02,714674
the-avengers-2012,numFans,2024-10-02,4615
moonlight-2016,numViews,2024-10-02,1440373
moonlight-2016,avgRating,2024-10-02,4.2
moonlight-2016,numReviews,2024-10-02,116570
moonlight-2016,numRatings,2024-10-02,985803
moonlight-2016,numLikes,2024-10-02,545632
moonlight-2016,numFans,2024-10-02,29807
spider-man-far-from-home,numViews,2024-10-02,2454319
spider-man-far-from-home,avgRating,2024-10-02,3.37
spider-man-far-from-home,numReviews,2024-10-02,114260
spider-man-far-from-home,numRatings,2024-10-02,1474491
spider-man-far-from-home,numLikes,2024-10-02,618370
spider-man-far-from-home,numFans,2024-10-02,2003
doctor-strange-in-the-multiverse-of-madness,numViews,2024-10-02,1944298
doctor-strange-in-the-multiverse-of-madness,avgRating,2024-10-02,2.95
doctor-strange-in-the-multiverse-of-madness,numReviews,2024-10-02,247616
doctor-strange-in-the-multiverse-of-madness,numRatings,2024-10-02,1373139
doctor-strange-in-the-multiverse-of-madness,numLikes,2024-10-02,414338
doctor-strange-in-the-multiverse-of-madness,numFans,2024-10-02,1755
uncut-gems,numViews,2024-10-02,1552961
uncut-gems,avgRating,2024-10-02,3.95
uncut-gems,numReviews,2024-10-02,184091
uncut-gems,numRatings,2024-10-02,1127963
uncut-gems,numLikes,2024-10-02,525882
uncut-gems,numFans,2024-10-02,10836
scream,numViews,2024-10-02,1694827
scream,avgRating,2024-10-02,4.02
scream,numReviews,2024-10-02,233695
scream,numRatings,2024-10-02,1118736
scream,numLikes,2024-10-02,630504
scream,numFans,2024-10-02,69401
it-2017,numViews,2024-10-02,2461801
it-2017,avgRating,2024-10-02,3.43
it-2017,numReviews,2024-10-02,107824
it-2017,numRatings,2024-10-02,1483290
it-2017,numLikes,2024-10-02,608978
it-2017,numFans,2024-10-02,12255
dunkirk-2017,numViews,2024-10-02,1953274
dunkirk-2017,avgRating,2024-10-02,3.77
dunkirk-2017,numReviews,2024-10-02,98883
dunkirk-2017,numRatings,2024-10-02,1264224
dunkirk-2017,numLikes,2024-10-02,545690
dunkirk-2017,numFans,2024-10-02,4383
shrek,numViews,2024-10-02,2768025
shrek,avgRating,2024-10-02,4.09
shrek,numReviews,2024-10-02,103548
shrek,numRatings,2024-10-02,1419593
shrek,numLikes,2024-10-02,745937
shrek,numFans,2024-10-02,12122
puss-in-boots-the-last-wish,numViews,2024-10-02,1430629
puss-in-boots-the-last-wish,avgRating,2024-10-02,4.14
puss-in-boots-the-last-wish,numReviews,2024-10-02,295918
puss-in-boots-the-last-wish,numRatings,2024-10-02,1115221
puss-in-boots-the-last-wish,numLikes,2024-10-02,570121
puss-in-boots-the-last-wish,numFans,2024-10-02,9608
spider-man,numViews,2024-10-02,2568218
spider-man,avgRating,2024-10-02,3.8
spider-man,numReviews,2024-10-02,126926
spider-man,numRatings,2024-10-02,1373248
spider-man,numLikes,2024-10-02,669785
spider-man,numFans,2024-10-02,9508
killers-of-the-flower-moon,numViews,2024-10-02,1055802
killers-of-the-flower-moon,avgRating,2024-10-02,4.08
killers-of-the-flower-moon,numReviews,2024-10-02,246424
killers-of-the-flower-moon,numRatings,2024-10-02,883338
killers-of-the-flower-moon,numLikes,2024-10-02,346768
killers-of-the-flower-moon,numFans,2024-10-02,2124
catch-me-if-you-can-2002,numViews,2024-10-02,2052896
catch-me-if-you-can-2002,avgRating,2024-10-02,4.04
catch-me-if-you-can-2002,numReviews,2024-10-02,93117
catch-me-if-you-can-2002,numRatings,2024-10-02,1254628
catch-me-if-you-can-2002,numLikes,2024-10-02,615839
catch-me-if-you-can-2002,numFans,2024-10-02,13105
the-empire-strikes-back,numViews,2024-10-02,2239311
the-empire-strikes-back,avgRating,2024-10-02,4.41
the-empire-strikes-back,numReviews,2024-10-02,112029
the-empire-strikes-back,numRatings,2024-10-02,1308019
the-empire-strikes-back,numLikes,2024-10-02,804529
the-empire-strikes-back,numFans,2024-10-02,50505
anyone-but-you,numViews,2024-10-02,1258029
anyone-but-you,avgRating,2024-10-02,2.89
anyone-but-you,numReviews,2024-10-02,389177
anyone-but-you,numRatings,2024-10-02,1071101
anyone-but-you,numLikes,2024-10-02,299333
anyone-but-you,numFans,2024-10-02,2617
my-neighbor-totoro,numViews,2024-10-02,1745431
my-neighbor-totoro,avgRating,2024-10-02,4.19
my-neighbor-totoro,numReviews,2024-10-02,129626
my-neighbor-totoro,numRatings,2024-10-02,1090942
my-neighbor-totoro,numLikes,2024-10-02,665970
my-neighbor-totoro,numFans,2024-10-02,18096
a-quiet-place-2018,numViews,2024-10-02,2107862
a-quiet-place-2018,avgRating,2024-10-02,3.65
a-quiet-place-2018,numReviews,2024-10-02,114558
a-quiet-place-2018,numRatings,2024-10-02,1346616
a-quiet-place-2018,numLikes,2024-10-02,593776
a-quiet-place-2018,numFans,2024-10-02,3145
the-holdovers,numViews,2024-10-02,971074
the-holdovers,avgRating,2024-10-02,4.22
the-holdovers,numReviews,2024-10-02,299843
the-holdovers,numRatings,2024-10-02,840124
the-holdovers,numLikes,2024-10-02,419613
the-holdovers,numFans,2024-10-02,14438
longlegs,numViews,2024-10-02,984511
longlegs,avgRating,2024-10-02,3.42
longlegs,numReviews,2024-10-02,387079
longlegs,numRatings,2024-10-02,877713
longlegs,numLikes,2024-10-02,282717
longlegs,numFans,2024-10-02,3851
nightcrawler,numViews,2024-10-02,1626125
nightcrawler,avgRating,2024-10-02,4.04
nightcrawler,numReviews,2024-10-02,122138
nightcrawler,numRatings,2024-10-02,1136103
nightcrawler,numLikes,2024-10-02,558662
nightcrawler,numFans,2024-10-02,12713
the-lord-of-the-rings-the-return-of-the-king,numViews,2024-10-02,2109269
the-lord-of-the-rings-the-return-of-the-king,avgRating,2024-10-02,4.51
the-lord-of-the-rings-the-return-of-the-king,numReviews,2024-10-02,122829
the-lord-of-the-rings-the-return-of-the-king,numRatings,2024-10-02,1231814
the-lord-of-the-rings-the-return-of-the-king,numLikes,2024-10-02,733402
the-lord-of-the-rings-the-return-of-the-king,numFans,2024-10-02,58289
requiem-for-a-dream,numViews,2024-10-02,1357984
requiem-for-a-dream,avgRating,2024-10-02,4.1
requiem-for-a-dream,numReviews,2024-10-02,140620
requiem-for-a-dream,numRatings,2024-10-02,896047
requiem-for-a-dream,numLikes,2024-10-02,430658
requiem-for-a-dream,numFans,2024-10-02,27623
toy-story,numViews,2024-10-02,2858473
toy-story,avgRating,2024-10-02,4.12
toy-story,numReviews,2024-10-02,56309
toy-story,numRatings,2024-10-02,1392715
toy-story,numLikes,2024-10-02,726107
toy-story,numFans,2024-10-02,7730
lost-in-translation,numViews,2024-10-02,1360254
lost-in-translation,avgRating,2024-10-02,3.8
lost-in-translation,numReviews,2024-10-02,144778
lost-in-translation,numRatings,2024-10-02,904379
lost-in-translation,numLikes,2024-10-02,423093
lost-in-translation,numFans,2024-10-02,31175
jurassic-park,numViews,2024-10-02,2359529
jurassic-park,avgRating,2024-10-02,4.11
jurassic-park,numReviews,2024-10-02,109718
jurassic-park,numRatings,2024-10-02,1262296
jurassic-park,numLikes,2024-10-02,697596
jurassic-park,numFans,2024-10-02,40488
superbad,numViews,2024-10-02,1936581
superbad,avgRating,2024-10-02,3.88
superbad,numReviews,2024-10-02,160761
superbad,numRatings,2024-10-02,1226565
superbad,numLikes,2024-10-02,623135
superbad,numFans,2024-10-02,23613
the-banshees-of-inisherin,numViews,2024-10-02,1115577
the-banshees-of-inisherin,avgRating,2024-10-02,4.11
the-banshees-of-inisherin,numReviews,2024-10-02,242242
the-banshees-of-inisherin,numRatings,2024-10-02,909687
the-banshees-of-inisherin,numLikes,2024-10-02,405581
the-banshees-of-inisherin,numFans,2024-10-02,12447
the-incredibles,numViews,2024-10-02,2763307
the-incredibles,avgRating,2024-10-02,4.07
the-incredibles,numReviews,2024-10-02,65071
the-incredibles,numRatings,2024-10-02,1369828
the-incredibles,numLikes,2024-10-02,724878
the-incredibles,numFans,2024-10-02,9108
tenet,numViews,2024-10-02,1559746
tenet,avgRating,2024-10-02,3.4
tenet,numReviews,2024-10-02,199530
tenet,numRatings,2024-10-02,1109324
tenet,numLikes,2024-10-02,391206
tenet,numFans,2024-10-02,7869
zodiac,numViews,2024-10-02,1684574
zodiac,avgRating,2024-10-02,4.02
zodiac,numReviews,2024-10-02,114450
zodiac,numRatings,2024-10-02,1100665
zodiac,numLikes,2024-10-02,510730
zodiac,numFans,2024-10-02,12556
iron-man-2008,numViews,2024-10-02,2559295
iron-man-2008,avgRating,2024-10-02,3.71
iron-man-2008,numReviews,2024-10-02,77849
iron-man-2008,numRatings,2024-10-02,1354586
iron-man-2008,numLikes,2024-10-02,625918
iron-man-2008,numFans,2024-10-02,5895
the-hunger-games-the-ballad-of-songbirds-snakes,numViews,2024-10-02,1220028
the-hunger-games-the-ballad-of-songbirds-snakes,avgRating,2024-10-02,3.58
the-hunger-games-the-ballad-of-songbirds-snakes,numReviews,2024-10-02,341420
the-hunger-games-the-ballad-of-songbirds-snakes,numRatings,2024-10-02,1010446
the-hunger-games-the-ballad-of-songbirds-snakes,numLikes,2024-10-02,385601
the-hunger-games-the-ballad-of-songbirds-snakes,numFans,2024-10-02,5608
finding-nemo,numViews,2024-10-02,2865452
finding-nemo,avgRating,2024-10-02,4.04
finding-nemo,numReviews,2024-10-02,46643
finding-nemo,numRatings,2024-10-02,1374922
finding-nemo,numLikes,2024-10-02,689471
finding-nemo,numFans,2024-10-02,5785
before-sunrise,numViews,2024-10-02,1100324
before-sunrise,avgRating,2024-10-02,4.33
before-sunrise,numReviews,2024-10-02,201970
before-sunrise,numRatings,2024-10-02,794039
before-sunrise,numLikes,2024-10-02,476333
before-sunrise,numFans,2024-10-02,59969
guardians-of-the-galaxy-vol-2,numViews,2024-10-02,2363140
guardians-of-the-galaxy-vol-2,avgRating,2024-10-02,3.52
guardians-of-the-galaxy-vol-2,numReviews,2024-10-02,86766
guardians-of-the-galaxy-vol-2,numRatings,2024-10-02,1349705
guardians-of-the-galaxy-vol-2,numLikes,2024-10-02,608442
guardians-of-the-galaxy-vol-2,numFans,2024-10-02,2917
pride-prejudice,numViews,2024-10-02,1442776
pride-prejudice,avgRating,2024-10-02,4.1
pride-prejudice,numReviews,2024-10-02,200796
pride-prejudice,numRatings,2024-10-02,941295
pride-prejudice,numLikes,2024-10-02,566191
pride-prejudice,numFans,2024-10-02,84688
wonka,numViews,2024-10-02,1165572
wonka,avgRating,2024-10-02,3.24
wonka,numReviews,2024-10-02,332757
wonka,numRatings,2024-10-02,972839
wonka,numLikes,2024-10-02,292938
wonka,numFans,2024-10-02,1786
portrait-of-a-lady-on-fire,numViews,2024-10-02,913152
portrait-of-a-lady-on-fire,avgRating,2024-10-02,4.43
portrait-of-a-lady-on-fire,numReviews,2024-10-02,173336
portrait-of-a-lady-on-fire,numRatings,2024-10-02,700895
portrait-of-a-lady-on-fire,numLikes,2024-10-02,433373
portrait-of-a-lady-on-fire,numFans,2024-10-02,54511
the-lord-of-the-rings-the-two-towers,numViews,2024-10-02,2060750
the-lord-of-the-rings-the-two-towers,avgRating,2024-10-02,4.4
the-lord-of-the-rings-the-two-towers,numReviews,2024-10-02,117660
the-lord-of-the-rings-the-two-towers,numRatings,2024-10-02,1200025
the-lord-of-the-rings-the-two-towers,numLikes,2024-10-02,676496
the-lord-of-the-rings-the-two-towers,numFans,2024-10-02,22712
monsters-inc,numViews,2024-10-02,2726305
monsters-inc,avgRating,2024-10-02,4.08
monsters-inc,numReviews,2024-10-02,57901
monsters-inc,numRatings,2024-10-02,1332049
monsters-inc,numLikes,2024-10-02,698807
monsters-inc,numFans,2024-10-02,6851
a-clockwork-orange,numViews,2024-10-02,1456274
a-clockwork-orange,avgRating,2024-10-02,4.12
a-clockwork-orange,numReviews,2024-10-02,99741
a-clockwork-orange,numRatings,2024-10-02,922409
a-clockwork-orange,numLikes,2024-10-02,478392
a-clockwork-orange,numFans,2024-10-02,32495
the-super-mario-bros-movie,numViews,2024-10-02,1371889
the-super-mario-bros-movie,avgRating,2024-10-02,3.26
the-super-mario-bros-movie,numReviews,2024-10-02,300840
the-super-mario-bros-movie,numRatings,2024-10-02,1069349
the-super-mario-bros-movie,numLikes,2024-10-02,350620
the-super-mario-bros-movie,numFans,2024-10-02,1683
home-alone,numViews,2024-10-02,2545465
home-alone,avgRating,2024-10-02,3.8
home-alone,numReviews,2024-10-02,100784
home-alone,numRatings,2024-10-02,1263400
home-alone,numLikes,2024-10-02,599625
home-alone,numFans,2024-10-02,3757
oldboy,numViews,2024-10-02,1152022
oldboy,avgRating,2024-10-02,4.39
oldboy,numReviews,2024-10-02,160141
oldboy,numRatings,2024-10-02,835282
oldboy,numLikes,2024-10-02,431385
oldboy,numFans,2024-10-02,35895
spider-man-2,numViews,2024-10-02,2345785
spider-man-2,avgRating,2024-10-02,3.9
spider-man-2,numReviews,2024-10-02,114392
spider-man-2,numRatings,2024-10-02,1237447
spider-man-2,numLikes,2024-10-02,596737
spider-man-2,numFans,2024-10-02,18167
captain-america-civil-war,numViews,2024-10-02,2366250
captain-america-civil-war,avgRating,2024-10-02,3.58
captain-america-civil-war,numReviews,2024-10-02,77395
captain-america-civil-war,numRatings,2024-10-02,1324576
captain-america-civil-war,numLikes,2024-10-02,574446
captain-america-civil-war,numFans,2024-10-02,3699
marriage-story-2019,numViews,2024-10-02,1506591
marriage-story-2019,avgRating,2024-10-02,4.0
marriage-story-2019,numReviews,2024-10-02,135155
marriage-story-2019,numRatings,2024-10-02,1042505
marriage-story-2019,numLikes,2024-10-02,495054
marriage-story-2019,numFans,2024-10-02,9247
reservoir-dogs,numViews,2024-10-02,1558668
reservoir-dogs,avgRating,2024-10-02,4.15
reservoir-dogs,numReviews,2024-10-02,99504
reservoir-dogs,numRatings,2024-10-02,1024970
reservoir-dogs,numLikes,2024-10-02,532203
reservoir-dogs,numFans,2024-10-02,15279
blade-runner,numViews,2024-10-02,1455665
blade-runner,avgRating,2024-10-02,4.1
blade-runner,numReviews,2024-10-02,116984
blade-runner,numRatings,2024-10-02,953534
blade-runner,numLikes,2024-10-02,506706
blade-runner,numFans,2024-10-02,43495
the-dark-knight-rises,numViews,2024-10-02,2092302
the-dark-knight-rises,avgRating,2024-10-02,3.75
the-dark-knight-rises,numReviews,2024-10-02,89212
the-dark-knight-rises,numRatings,2024-10-02,1250571
the-dark-knight-rises,numLikes,2024-10-02,547192
the-dark-knight-rises,numFans,2024-10-02,5115
harry-potter-and-the-goblet-of-fire,numViews,2024-10-02,2446727
harry-potter-and-the-goblet-of-fire,avgRating,2024-10-02,3.82
harry-potter-and-the-goblet-of-fire,numReviews,2024-10-02,103189
harry-potter-and-the-goblet-of-fire,numRatings,2024-10-02,1230196
harry-potter-and-the-goblet-of-fire,numLikes,2024-10-02,584159
harry-potter-and-the-goblet-of-fire,numFans,2024-10-02,8544
doctor-strange-2016,numViews,2024-10-02,2333149
doctor-strange-2016,avgRating,2024-10-02,3.45
doctor-strange-2016,numReviews,2024-10-02,65396
doctor-strange-2016,numRatings,2024-10-02,1313918
doctor-strange-2016,numLikes,2024-10-02,546293
doctor-strange-2016,numFans,2024-10-02,2072
harry-potter-and-the-chamber-of-secrets,numViews,2024-10-02,2486805
harry-potter-and-the-chamber-of-secrets,avgRating,2024-10-02,3.6
harry-potter-and-the-chamber-of-secrets,numReviews,2024-10-02,94228
harry-potter-and-the-chamber-of-secrets,numRatings,2024-10-02,1236195
harry-potter-and-the-chamber-of-secrets,numLikes,2024-10-02,550779
harry-potter-and-the-chamber-of-secrets,numFans,2024-10-02,2568
the-prestige,numViews,2024-10-02,1518372
the-prestige,avgRating,2024-10-02,4.24
the-prestige,numReviews,2024-10-02,106499
the-prestige,numRatings,2024-10-02,1006202
the-prestige,numLikes,2024-10-02,505863
the-prestige,numFans,2024-10-02,26457
asteroid-city,numViews,2024-10-02,956624
asteroid-city,avgRating,2024-10-02,3.51
asteroid-city,numReviews,2024-10-02,252358
asteroid-city,numRatings,2024-10-02,774643
asteroid-city,numLikes,2024-10-02,277344
asteroid-city,numFans,2024-10-02,3344
the-hunger-games-catching-fire,numViews,2024-10-02,2117330
the-hunger-games-catching-fire,avgRating,2024-10-02,3.82
the-hunger-games-catching-fire,numReviews,2024-10-02,163430
the-hunger-games-catching-fire,numRatings,2024-10-02,1165811
the-hunger-games-catching-fire,numLikes,2024-10-02,531808
the-hunger-games-catching-fire,numFans,2024-10-02,27376
batman-begins,numViews,2024-10-02,2032987
batman-begins,avgRating,2024-10-02,3.81
batman-begins,numReviews,2024-10-02,102788
batman-begins,numRatings,2024-10-02,1210917
batman-begins,numLikes,2024-10-02,529469
batman-begins,numFans,2024-10-02,3460
mamma-mia,numViews,2024-10-02,1696403
mamma-mia,avgRating,2024-10-02,3.78
mamma-mia,numReviews,2024-10-02,201354
mamma-mia,numRatings,2024-10-02,1010760
mamma-mia,numLikes,2024-10-02,540408
mamma-mia,numFans,2024-10-02,55369
john-wick,numViews,2024-10-02,1768880
john-wick,avgRating,2024-10-02,3.81
john-wick,numReviews,2024-10-02,128405
john-wick,numRatings,2024-10-02,1141415
john-wick,numLikes,2024-10-02,532383
john-wick,numFans,2024-10-02,8247
psycho,numViews,2024-10-02,1338351
psycho,avgRating,2024-10-02,4.32
psycho,numReviews,2024-10-02,100820
psycho,numRatings,2024-10-02,840439
psycho,numLikes,2024-10-02,458491
psycho,numFans,2024-10-02,13764
amelie,numViews,2024-10-02,1286486
amelie,avgRating,2024-10-02,4.17
amelie,numReviews,2024-10-02,94229
amelie,numRatings,2024-10-02,771873
amelie,numLikes,2024-10-02,469652
amelie,numFans,2024-10-02,50567
the-witch-2015,numViews,2024-10-02,1327796
the-witch-2015,avgRating,2024-10-02,3.83
the-witch-2015,numReviews,2024-10-02,142643
the-witch-2015,numRatings,2024-10-02,947601
the-witch-2015,numLikes,2024-10-02,440886
the-witch-2015,numFans,2024-10-02,14857
the-lion-king,numViews,2024-10-02,2520751
the-lion-king,avgRating,2024-10-02,4.22
the-lion-king,numReviews,2024-10-02,51927
the-lion-king,numRatings,2024-10-02,1214231
the-lion-king,numLikes,2024-10-02,648875
the-lion-king,numFans,2024-10-02,16258
barbarian-2022,numViews,2024-10-02,1119342
barbarian-2022,avgRating,2024-10-02,3.48
barbarian-2022,numReviews,2024-10-02,271303
barbarian-2022,numRatings,2024-10-02,911220
barbarian-2022,numLikes,2024-10-02,321193
barbarian-2022,numFans,2024-10-02,2685
star-wars-the-force-awakens,numViews,2024-10-02,2194640
star-wars-the-force-awakens,avgRating,2024-10-02,3.3
star-wars-the-force-awakens,numReviews,2024-10-02,85147
star-wars-the-force-awakens,numRatings,2024-10-02,1248829
star-wars-the-force-awakens,numLikes,2024-10-02,487670
star-wars-the-force-awakens,numFans,2024-10-02,1693
captain-america-the-winter-soldier,numViews,2024-10-02,2203717
captain-america-the-winter-soldier,avgRating,2024-10-02,3.72
captain-america-the-winter-soldier,numReviews,2024-10-02,77210
captain-america-the-winter-soldier,numRatings,2024-10-02,1202190
captain-america-the-winter-soldier,numLikes,2024-10-02,554610
captain-america-the-winter-soldier,numFans,2024-10-02,9801
schindlers-list,numViews,2024-10-02,1347325
schindlers-list,avgRating,2024-10-02,4.52
schindlers-list,numReviews,2024-10-02,52179
schindlers-list,numRatings,2024-10-02,807708
schindlers-list,numLikes,2024-10-02,418861
schindlers-list,numFans,2024-10-02,16709
brokeback-mountain,numViews,2024-10-02,1173014
brokeback-mountain,avgRating,2024-10-02,4.11
brokeback-mountain,numReviews,2024-10-02,172096
brokeback-mountain,numRatings,2024-10-02,774493
brokeback-mountain,numLikes,2024-10-02,404942
brokeback-mountain,numFans,2024-10-02,28282
the-boy-and-the-heron,numViews,2024-10-02,843850
the-boy-and-the-heron,avgRating,2024-10-02,3.95
the-boy-and-the-heron,numReviews,2024-10-02,230097
the-boy-and-the-heron,numRatings,2024-10-02,699584
the-boy-and-the-heron,numLikes,2024-10-02,316018
the-boy-and-the-heron,numFans,2024-10-02,3823
bohemian-rhapsody,numViews,2024-10-02,1929289
bohemian-rhapsody,avgRating,2024-10-02,3.44
bohemian-rhapsody,numReviews,2024-10-02,83618
bohemian-rhapsody,numRatings,2024-10-02,1188842
bohemian-rhapsody,numLikes,2024-10-02,486773
bohemian-rhapsody,numFans,2024-10-02,6260
princess-mononoke,numViews,2024-10-02,1349073
princess-mononoke,avgRating,2024-10-02,4.37
princess-mononoke,numReviews,2024-10-02,115864
princess-mononoke,numRatings,2024-10-02,888423
princess-mononoke,numLikes,2024-10-02,545844
princess-mononoke,numFans,2024-10-02,43067
tangled-2010,numViews,2024-10-02,2197255
tangled-2010,avgRating,2024-10-02,3.95
tangled-2010,numReviews,2024-10-02,102276
tangled-2010,numRatings,2024-10-02,1155885
tangled-2010,numLikes,2024-10-02,614248
tangled-2010,numFans,2024-10-02,32527
babylon-2022,numViews,2024-10-02,828452
babylon-2022,avgRating,2024-10-02,3.83
babylon-2022,numReviews,2024-10-02,217263
babylon-2022,numRatings,2024-10-02,679858
babylon-2022,numLikes,2024-10-02,295171
babylon-2022,numFans,2024-10-02,19163
beetlejuice,numViews,2024-10-02,1457950
beetlejuice,avgRating,2024-10-02,3.75
beetlejuice,numReviews,2024-10-02,165263
beetlejuice,numRatings,2024-10-02,915394
beetlejuice,numLikes,2024-10-02,461798
beetlejuice,numFans,2024-10-02,13165
priscilla,numViews,2024-10-02,836490
priscilla,avgRating,2024-10-02,3.56
priscilla,numReviews,2024-10-02,255242
priscilla,numRatings,2024-10-02,708963
priscilla,numLikes,2024-10-02,270010
priscilla,numFans,2024-10-02,9397
harry-potter-and-the-deathly-hallows-part-2,numViews,2024-10-02,2330980
harry-potter-and-the-deathly-hallows-part-2,avgRating,2024-10-02,3.97
harry-potter-and-the-deathly-hallows-part-2,numReviews,2024-10-02,77005
harry-potter-and-the-deathly-hallows-part-2,numRatings,2024-10-02,1155139
harry-potter-and-the-deathly-hallows-part-2,numLikes,2024-10-02,544849
harry-potter-and-the-deathly-hallows-part-2,numFans,2024-10-02,4978
the-lobster,numViews,2024-10-02,1144363
the-lobster,avgRating,2024-10-02,3.78
the-lobster,numReviews,2024-10-02,133372
the-lobster,numRatings,2024-10-02,798649
the-lobster,numLikes,2024-10-02,332084
the-lobster,numFans,2024-10-02,10608
star-wars-episode-iii-revenge-of-the-sith,numViews,2024-10-02,1898550
star-wars-episode-iii-revenge-of-the-sith,avgRating,2024-10-02,3.85
star-wars-episode-iii-revenge-of-the-sith,numReviews,2024-10-02,130200
star-wars-episode-iii-revenge-of-the-sith,numRatings,2024-10-02,1104044
star-wars-episode-iii-revenge-of-the-sith,numLikes,2024-10-02,538872
star-wars-episode-iii-revenge-of-the-sith,numFans,2024-10-02,48929
jaws,numViews,2024-10-02,1704420
jaws,avgRating,2024-10-02,3.96
jaws,numReviews,2024-10-02,118031
jaws,numRatings,2024-10-02,962656
jaws,numLikes,2024-10-02,440857
jaws,numFans,2024-10-02,19364
juno,numViews,2024-10-02,1592372
juno,avgRating,2024-10-02,3.75
juno,numReviews,2024-10-02,147848
juno,numRatings,2024-10-02,914474
juno,numLikes,2024-10-02,457637
juno,numFans,2024-10-02,25845
the-notebook,numViews,2024-10-02,1559460
the-notebook,avgRating,2024-10-02,3.74
the-notebook,numReviews,2024-10-02,145827
the-notebook,numRatings,2024-10-02,934560
the-notebook,numLikes,2024-10-02,437655
the-notebook,numFans,2024-10-02,35694
deadpool-2,numViews,2024-10-02,1882147
deadpool-2,avgRating,2024-10-02,3.49
deadpool-2,numReviews,2024-10-02,106444
deadpool-2,numRatings,2024-10-02,1146987
deadpool-2,numLikes,2024-10-02,464512
deadpool-2,numFans,2024-10-02,1948
talk-to-me-2022,numViews,2024-10-02,1016652
talk-to-me-2022,avgRating,2024-10-02,3.54
talk-to-me-2022,numReviews,2024-10-02,264092
talk-to-me-2022,numRatings,2024-10-02,861955
talk-to-me-2022,numLikes,2024-10-02,297607
talk-to-me-2022,numFans,2024-10-02,2501
bodies-bodies-bodies,numViews,2024-10-02,971376
bodies-bodies-bodies,avgRating,2024-10-02,3.31
bodies-bodies-bodies,numReviews,2024-10-02,299432
bodies-bodies-bodies,numRatings,2024-10-02,806674
bodies-bodies-bodies,numLikes,2024-10-02,273583
bodies-bodies-bodies,numFans,2024-10-02,3282
the-french-dispatch,numViews,2024-10-02,997965
the-french-dispatch,avgRating,2024-10-02,3.68
the-french-dispatch,numReviews,2024-10-02,162379
the-french-dispatch,numRatings,2024-10-02,739204
the-french-dispatch,numLikes,2024-10-02,302820
the-french-dispatch,numFans,2024-10-02,4984
